0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
20900,23000,28600,29700,29700,29700,32800,32800,32800,32800,32800,32800,34700,36100,38800,42100,42100,42900,42900,47900,47900,50400,50400,50400,50600,50600,51300,51900,51900,51900,53300,55500,55500,55500,58700,58700,58700,58700,58700,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,62500,63700,63700,63700,63700,64700,64700,64700,64900,64900,67200,67200,67300,67300,67300,67300,67300,68300,70400,70400,70400,70400,70400,71300,71300,73600,73600,73600,73600,73700,73700,73700,73900,73900,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
25700,25700,25700,26400,27600,32600,32600,32600,35700,35700,36700,36700,36700,37600,39000,39800,43400,43400,45000,45000,47800,48800,48800,48800,48800,50400,51500,51500,51500,52000,53600,54000,54400,54400,54400,54400,54400,54400,57100,57100,57100,57100,57100,57100,57100,57100,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,61900,61900,61900,62200,62200,62200,62200,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62600,62700,62700,62700,62700,62700,62700,62700,63800,65200
21800,22100,22100,26700,27400,31700,34100,34100,37100,37100,37100,37100,37100,40400,40400,41400,41400,45000,45000,45300,47200,47200,47200,49600,49600,51400,51400,51400,51400,51400,51400,51400,52000,55900,55900,55900,55900,55900,56800,56800,56800,56800,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,58700,60800,60800,60800,60800,60800,60800,60800,60800,60800,60800,61300,63700,63700,63700,63700,63700,63700,63700,64000,64000,64200,64200,64200,64200,64200,64200,65100,65100,65300,65300,66000,66000,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200
20900,24800,24800,25100,31700,31700,31700,32700,33700,35000,37300,43100,43900,43900,43900,44500,44500,44800,44800,44800,45100,47100,47100,47600,47600,47600,50200,50200,50200,50200,50200,50400,51300,51600,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,53400,53400,53700,53700,53700,53700,53700,55300,55300,55300,55300,55300,55300,56300,56300,56300,56300,56300,56400,56400,56400,56400,56400,56400,56700,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,60000,62100,62100,62300,63100,63100,63100,63100,63100
20700,20700,24300,27900,28500,33400,36300,38600,38800,42200,42200,42400,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,52600,52600,54800,54800,54800,54800,54800,56700,56700,56700,56700,57100,57100,57100,57100,57100,57100,57100,57100,57200,57900,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60500,60500,60500,60500,60500,61500,61800,64000,64000,64000
19800,24100,24100,24600,28000,28000,29200,29200,31900,31900,33200,36100,36100,36100,37200,37200,37200,37200,37200,37200,37200,41100,41100,41100,41100,41100,41100,41100,41100,41400,41400,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,43600,45900,45900,45900,45900,45900,45900,45900,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,46100,47100,47100,47100,47100,47500,48100,48100,48100,48100,48900,50700,50700,52900,53200,53200,53200,55400,55400,55400,55400,56600,56600,56600,56600,57800,57800,57800,57800,57800,58500,58500,58500,58500,59100,59100,60200,60200,61400,61400,63300,63400
19300,24400,25200,26000,28100,28200,33300,33300,33300,33300,33900,35900,35900,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,43700,48600,48600,48600,48600,50100,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,50200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,53000,53000,53300,54100,54100,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,55500,57800,57800,57800,57800,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61600,61600,61600,61600,61600,61600
22800,24800,29300,29300,32700,34900,38300,38300,38300,38300,41400,42400,42400,42800,44900,46100,46100,46100,48700,48700,48700,48700,49400,51700,51700,51700,51700,54600,54600,54800,55600,55700,56200,57000,57000,58500,58500,58600,58600,58600,58600,58900,58900,59800,59900,59900,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60400,60500,60500,60500,60500,64500,64500,64500,64500,64500,64500,64500,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600
19500,25600,25600,27400,27400,28300,28300,28300,29600,31200,31200,37300,37300,37300,37300,39500,39500,39500,39500,39500,39900,39900,39900,39900,39900,40900,42000,42300,43200,43200,43600,46400,46400,47700,48100,50900,51100,54200,54200,55200,55900,55900,55900,56000,56000,56000,56000,56000,56000,56000,56000,56000,58100,58100,58100,58100,58100,58100,58100,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
19400,24200,25700,26900,28600,29700,31000,37300,37300,37300,37300,37300,37600,40300,41700,43700,43700,47700,47700,47700,47700,49200,49200,49200,49200,49200,49200,49200,49200,52100,52100,52900,52900,58200,58200,59200,59200,59200,60000,60000,60300,61100,61100,61100,61100,61100,61200,61200,61200,61200,62100,62100,65300,65300,65300,66300,66500,66500,66600,66600,68500,68500,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70300,70400,70400,70400,70800,70800,70800,70800,70800,70800,70800,70800,70800,71100,71100,71100,71100,71100,71100,71100,71100,71100
