MedianFitness
20900.0
24150.0
25150.0
27700.0
28550.0
29850.0
31800.0
33200.0
34850.0
36350.0
37150.0
37300.0
37500.0
39800.0
40750.0
41450.0
42250.0
44100.0
44850.0
45150.0
46300.0
46950.0
47150.0
47850.0
48550.0
49800.0
50500.0
50800.0
50800.0
51300.0
51800.0
51900.0
52650.0
54700.0
54800.0
54800.0
55250.0
55250.0
56150.0
56550.0
56950.0
57100.0
57200.0
57900.0
58100.0
58100.0
58600.0
58750.0
58800.0
59100.0
59100.0
59600.0
60150.0
60450.0
60650.0
60650.0
60650.0
60650.0
60650.0
60650.0
60650.0
62050.0
62050.0
62100.0
63100.0
63500.0
63500.0
63600.0
63600.0
63600.0
64400.0
64400.0
65050.0
65050.0
65050.0
65300.0
65300.0
65300.0
65500.0
65500.0
65500.0
65500.0
65500.0
65550.0
65850.0
65850.0
66050.0
66050.0
66050.0
66050.0
66350.0
66350.0
66350.0
66350.0
66350.0
66850.0
66850.0
66850.0
66900.0
66900.0
67200.0
