MedianFitness
21250.0
22800.0
25350.0
25750.0
26950.0
28700.0
29150.0
30350.0
31350.0
32700.0
33650.0
34200.0
35600.0
36600.0
37200.0
37600.0
39150.0
40000.0
40450.0
40700.0
41250.0
41750.0
42450.0
43300.0
44200.0
44600.0
44650.0
44850.0
45100.0
45100.0
45100.0
45100.0
45350.0
45700.0
45700.0
46600.0
46800.0
46800.0
46950.0
46950.0
46950.0
47300.0
47800.0
48950.0
49700.0
49700.0
49700.0
49700.0
49700.0
49700.0
49700.0
49700.0
49700.0
49800.0
49800.0
49800.0
49800.0
49800.0
49800.0
49900.0
50700.0
50700.0
50750.0
50750.0
51100.0
51100.0
51100.0
51100.0
51150.0
51150.0
51150.0
51150.0
51350.0
51350.0
51400.0
51400.0
51400.0
51450.0
51450.0
51450.0
51450.0
51500.0
51500.0
51500.0
51500.0
51500.0
51500.0
51800.0
51800.0
51800.0
51800.0
52150.0
52300.0
52300.0
52300.0
52350.0
52450.0
52550.0
52550.0
52550.0
52700.0
