MedianFitness
12850.0
16050.0
19800.0
22800.0
26000.0
29350.0
32150.0
34900.0
37300.0
40100.0
42150.0
44900.0
46300.0
48100.0
50100.0
51850.0
53450.0
54900.0
56550.0
57650.0
58100.0
59050.0
59250.0
60500.0
60800.0
61400.0
61850.0
61850.0
61850.0
61850.0
61850.0
