0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
24200,24200,24200,24200,24200,26200,27500,28100,28500,30300,31900,33700,38500,38500,40700,44500,47200,47200,47200,47900,49400,49400,50000,50100,50100,50600,50600,50600,50800,52300,52300,54000,54000,54000,55700,55700,55800,55800,55800,57200,57200,57200,57300,58300,58300,59600,59700,59700,59700,61600,61600,61600,61600,61600,61800,61800,62300,62600,62600,62600,62600,63100,63100,63100,64800,64800,64800,64800,64900,64900,64900,66100,66100,66100,66100,66100,66100,66100,67800,67800,68100,68100,68100,68100,68100,68100,68100,68100,68100,68100,68100,68100,68100,68700,68700,68700,68700,70100,70100,70100,70100
22600,24000,27200,27200,27200,28000,28000,28800,32700,32700,35700,35700,38800,38800,42000,42000,44000,44000,47800,47800,47800,49400,50600,50600,50600,52600,52600,52900,52900,52900,54400,54400,55800,56000,56000,57000,57800,57800,59200,60900,60900,60900,61800,62600,62800,63700,63700,63700,64700,65600,65800,65800,67900,67900,67900,67900,67900,67900,68000,68100,68100,68900,68900,69000,69000,69000,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69600,69600,69600,69600,69600,69600,69600,69600,69800,69800,69800,69800,69800,69800,69800,69800,69800,69900
19800,24100,24100,26400,26500,27100,29300,31800,31800,32600,34600,35400,37000,41600,41600,41600,43200,43700,45600,45600,47000,49200,51200,51200,51200,51200,51800,52300,54000,54000,54000,54400,54400,55600,56100,56100,57700,57900,59900,60000,60000,60000,60000,60000,60800,60800,62200,62200,62200,62200,62200,62200,62200,62700,62700,62700,62700,63100,63100,63100,63100,63100,63200,64200,64200,64200,64300,64300,65600,65600,65600,65600,65600,65600,65600,65700,65700,65700,65700,65700,65700,65700,65700,66600,66600,66600,66600,66600,66600,66600,66600,66900,66900,66900,66900,66900,66900,66900,67100,67100,67100
19700,19700,23200,23200,27500,27500,30200,30200,31300,32200,32200,35500,38800,39700,40700,42100,42100,42800,43400,44200,44600,47500,49200,49200,50000,51800,52300,53500,53700,54900,54900,55800,55800,55800,57400,57600,57600,58000,60200,62100,62100,62100,62100,64900,64900,64900,64900,67100,67100,67100,67100,67100,67100,67600,67600,67600,69000,69200,69200,69500,69500,69500,69700,69700,69700,69800,70000,70000,70000,70000,70000,70000,70100,70100,70100,70100,70100,70100,70100,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
19000,20100,23700,24600,28200,28400,28400,32200,32400,33900,38200,38200,38200,39900,40900,41200,41200,42900,44600,44600,44700,47000,47000,48300,49000,50100,50100,50900,51300,51300,53200,53800,54200,54200,54200,54200,54500,54500,54500,56600,56600,56600,56600,57400,57600,57700,58500,58700,58700,60500,60500,60500,60500,61000,62300,62300,62300,62500,65200,65200,65200,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,67400,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70200,70200,70200,70200,70200
27300,31200,31200,31200,31200,31200,33600,33600,33900,33900,35600,35600,38900,38900,39800,41800,43500,44400,44400,45400,45400,45400,47700,48500,50600,50700,51600,51600,52500,52600,52600,53600,53600,54700,54700,55200,55200,55200,55600,55600,55600,55600,56800,56800,56900,57700,57700,57700,57800,57800,58100,58100,58300,60500,60500,60500,60500,60800,60800,60800,60900,60900,60900,60900,61300,61300,61300,61300,61300,62600,62600,62600,65300,65300,65300,65300,65300,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400
20300,22400,23500,25200,27400,27400,28100,28200,29300,30000,30500,32000,33800,36300,36300,39900,40300,44300,44300,44400,45100,48900,48900,48900,51000,51000,51000,51000,51000,51100,51200,51300,52500,52500,52500,52500,52500,52700,52700,52700,53800,54100,54400,54400,55200,55200,56500,56600,56900,57900,58000,58000,58000,58000,58800,61900,61900,61900,61900,62700,62700,62700,63700,63700,63800,64400,64400,64400,64400,64400,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65300,65500,65500,65500,65500,65500,65500,65500,65500,65500,65500
23900,25100,25100,26500,27100,31100,31900,36200,36700,38100,41300,41300,41300,43400,46200,46200,46700,49100,49100,50100,50300,50600,50600,52200,54000,54000,56400,57800,57800,57800,58700,60100,60100,60100,62900,62900,62900,62900,62900,63000,63000,63000,63000,63000,65200,65800,65800,65800,67600,70000,72200,72200,72200,72500,72500,72500,72500,72500,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72800,72800,72800,72800,73000,73000,73000,74000,74200,74200,74200,75000,75000,75000,75000,75000,75000,75000,75000,75000,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75400
21800,22500,23200,25600,28600,28800,29500,31500,32500,36200,36200,37200,38600,39200,42200,42500,42500,44100,46500,46600,46600,48100,48500,48500,48500,50700,50700,50700,52500,53000,53000,54700,54700,55600,56600,56600,56600,56700,58000,58000,58000,58000,58000,58000,59000,59000,59900,60000,60900,60900,63900,63900,64900,65400,65400,65700,65700,67500,67500,67500,67600,67600,67600,68600,68600,70500,70500,70500,71600,71600,71600,71600,71600,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72100,72100,72300,72300,72400,72400,72400,72400,72400,73100,73100,73100,73100,73100,73100,73100,73100,73100
21600,21600,24600,29200,30200,30200,30200,34000,34200,37200,37500,38100,41400,42500,47200,47200,47200,48200,49200,49200,49200,51300,52200,53300,54100,54100,54100,55400,55400,56100,56100,56100,58500,58500,58500,58700,60500,60500,60700,60700,60800,60800,62800,62900,62900,62900,63000,63000,63000,63100,63100,63200,63200,63200,63200,63300,63300,65000,65000,65000,65000,65000,65000,65000,68000,68000,68000,70200,70200,70200,70200,70200,70200,70200,70200,70200,70200,70200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200
