MedianFitness
21800.0
26350.0
30850.0
33900.0
36750.0
38250.0
40400.0
42600.0
44900.0
46650.0
47600.0
49400.0
50000.0
51450.0
52350.0
54700.0
56400.0
56600.0
56950.0
58050.0
58800.0
59300.0
59850.0
60550.0
61250.0
62600.0
62900.0
63200.0
63650.0
63900.0
64600.0
65250.0
65900.0
66250.0
66600.0
67000.0
67050.0
67250.0
67250.0
67550.0
67850.0
68200.0
68400.0
68600.0
68800.0
69050.0
69300.0
69500.0
69750.0
70300.0
70300.0
70400.0
70950.0
71300.0
71450.0
71500.0
71600.0
71600.0
71700.0
71700.0
71800.0
71800.0
72050.0
72800.0
72800.0
72800.0
72850.0
72850.0
72850.0
72850.0
73000.0
73200.0
73200.0
73250.0
73250.0
73650.0
73700.0
73700.0
73700.0
73700.0
73750.0
73750.0
73750.0
73750.0
73750.0
73750.0
73750.0
74150.0
74150.0
74150.0
74400.0
74400.0
74400.0
74400.0
74400.0
74400.0
74400.0
74400.0
74400.0
74400.0
74400.0
