0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21500,26000,30500,34100,37000,37000,38300,39400,41200,42400,44800,44800,46200,46400,51800,51800,51800,53300,53500,56700,56900,57400,58300,58300,58900,58900,58900,58900,58900,59700,62500,63200,63200,63600,65100,66400,66400,66400,66400,66400,66800,68200,68400,68400,68700,68800,69600,70800,70800,70800,70800,70800,72200,72200,72200,72200,72200,72200,72300,72800,74000,74000,74000,74100,74100,74100,74100,74100,74100,74100,74100,74100,74200,74200,74200,74200,74200,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300
23800,30200,31000,40500,40500,40500,40500,41800,42100,42400,45100,45100,46000,47900,49800,49800,49800,49800,52500,52500,52500,52500,55200,56400,57200,58900,58900,58900,60300,60700,60700,60700,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,61500,65200,65200,65200,65200,65200,65200,65800,65800,65800,65800,65800,65800,65900,65900,65900,66700,66800,66800,66800,66800,66800,67700,67700,67700,67700,69100,69100,69900,69900,69900,70000,70000,70000,70000,70000,70200,70200,70200,70200,70200,70200,70200,70400,70400,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71400,71400,71400
21000,29300,38000,38000,38000,38000,39600,46600,49500,49500,49500,49500,49500,49500,50100,52100,52100,53800,53800,54100,56500,56500,58200,59800,59800,59800,61100,61100,61100,61100,61200,61200,61200,62600,62600,62600,62800,63000,63400,63400,63400,64000,64000,64200,66100,66400,66400,67000,67000,67000,67300,68000,68000,68000,68000,68300,68300,68900,69000,69000,69000,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,70100,70100,70100,70100,70100,70100,70100,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71800,71800,71800,71800,71800,71800,71800,71800
21400,27600,31600,32800,35500,38900,38900,38900,43800,46600,47600,52100,52100,52100,52100,52100,52100,52200,56900,56900,56900,57200,57700,60400,60400,63400,63800,64400,65800,66200,67300,67300,69000,69000,71200,71200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,73800,73800,73800,73800,73800,74200,74200,74200,74200,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000,76000
25000,25100,30300,33200,34600,45000,46000,46300,48900,49700,52200,52200,52200,53600,54600,58500,58500,58500,61100,61100,61100,61100,61100,61600,61600,63500,64400,64400,64400,64400,64500,65200,67000,67000,67000,67000,67000,68400,68400,68800,68800,68800,68800,68800,68800,69700,69700,69700,69700,69700,69700,69700,71200,71200,71200,71200,71700,71700,71700,71700,71800,71800,73700,73700,73700,73700,73700,74500,74500,74500,76000,76000,76300,76300,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76500,76700,76700,76700,76700,76700,76700
19900,26800,38600,38600,40600,41300,41700,42300,44000,45400,47100,47500,51300,52000,53700,53700,56500,56800,56900,59700,59700,60000,60000,60000,60900,62400,62400,63300,63400,63600,65300,65300,65300,65300,65300,65300,65300,65300,65300,65600,65600,67000,67000,67100,67200,67200,67200,67400,67400,67400,67400,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,68200,68200,68200,68200,68500,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800
23600,24700,30000,31800,37100,37300,40400,41300,47900,49800,49800,50200,50700,52500,52500,54900,57000,57000,57700,58800,58800,58800,58800,59600,59600,60000,60600,61600,61600,61600,61600,63100,63500,63500,64900,65200,65200,65200,65500,66900,67000,67000,67000,67000,67000,67000,67300,67300,67300,67300,67300,67300,67300,67300,67300,68000,68700,68700,69400,69400,70700,70700,70700,71000,71000,71000,71000,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71300,71300,71300,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700
24300,25600,30600,35700,39200,39700,41600,49300,49300,49800,49800,50000,50000,53100,54600,54600,55900,55900,57400,59600,60700,61900,61900,61900,63400,63400,63600,63600,64200,64200,64900,66100,66100,66100,66100,66100,66100,66100,66300,66300,66300,66300,66800,66800,66800,67500,67500,68500,68500,68500,69700,69700,69700,70000,70300,70300,70900,71000,71000,71000,72600,72600,72600,72600,72600,72600,72600,72600,72600,72600,73400,73400,73400,73400,73400,73400,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73600,73600,73600,73600,73600,73600,73700,73700,73700
20800,32100,32100,37600,38600,38900,44500,44500,44500,46000,46900,46900,48300,50300,50300,50500,50500,51100,51100,51100,52000,53100,53100,53800,54300,55000,56200,57600,57600,57600,58900,59900,59900,60400,60500,62500,62600,62800,63200,65900,65900,66900,67300,67300,67300,67300,67300,67300,67300,67300,67400,67500,67500,67500,67500,67500,67600,67700,67700,67700,68300,68300,68300,68400,68400,68400,68400,68400,68400,68600,70200,70200,70200,70200,70200,70200,70200,70400,70400,70400,70400,70400,70400,70400,70500,70500,70500,70500,70500,70500,70500,70500,71300,71300,71400,71400,71400,71400,71400,71400,71400
24900,24900,26900,32800,35800,35800,38200,41100,41100,41900,42200,42200,45400,48100,48100,48100,48100,52200,55900,55900,57000,57000,57000,57400,57500,57500,59900,60000,61200,62900,62900,63000,63000,63800,64100,64100,65600,66400,66400,67400,67400,67400,68000,68000,68600,69200,69200,69400,69400,70700,70700,70700,70700,71400,71700,71700,71700,71700,71700,71700,71700,71700,71700,73000,73000,73000,73000,73000,73000,73000,73000,74000,74000,74000,74000,74000,74100,74100,74100,74100,74100,74100,74100,74100,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500
20500,24100,28000,33200,33200,39200,39800,41500,44000,46300,47900,50900,53300,60500,60500,60500,60800,60800,60800,61700,62800,62800,62800,63900,64200,64300,66200,67700,69200,69200,69200,70000,70000,71700,71700,71900,71900,74200,74200,74200,75800,75800,75800,75800,76800,76800,76800,78000,78000,78200,78200,78200,78600,78600,78600,78600,78600,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700,78700
19900,25000,31000,31300,32900,37400,37400,37800,40200,41900,42100,45300,47300,50200,54400,57600,57600,57600,57600,57600,58200,59300,60500,60500,62000,62000,62100,62900,64300,65700,65700,65700,65900,65900,65900,67100,67100,67100,67100,67100,67700,67700,67700,67700,67700,67700,67700,67700,67700,67900,67900,68100,68100,68100,68200,68200,68200,68200,68200,68200,68700,68700,69700,69700,69800,69800,69800,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,70000,70000,70000,70000,70000,70000,70000,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100
22300,31700,31700,35500,35500,36800,40400,41600,46200,49100,51200,51200,56300,56300,56300,56300,56300,56300,56700,60400,60400,60400,62100,62400,63300,63300,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,68400,68400,68400,68400,69300,69300,69300,69300,69500,69500,69500,69500,69700,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,73100,73100,73100,73100,73100,74900,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75300,75300,75300,75300,76600,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700,76700
19100,30700,33200,33700,35400,38300,38800,46000,46200,46200,46200,49900,49900,49900,49900,52800,53200,53700,57600,57600,58400,59300,59600,60200,60700,64200,64200,64300,65300,65300,66400,70000,70000,70000,70000,70000,70200,70200,70400,70400,71100,71300,71300,71300,71300,71400,71500,71900,72200,72900,72900,72900,73800,74300,74300,74400,74400,74400,75000,75000,75000,75000,75000,75000,75000,75000,75000,75000,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200,75200
23600,25900,30300,34600,36800,37000,41200,41200,45300,45300,45300,45300,45300,47000,51200,51200,51200,51500,51500,51700,51700,55200,55200,55200,56500,56500,60400,60400,60400,60400,60400,61700,61700,61700,61800,62200,63400,63400,63400,63500,64100,64500,65900,65900,65900,67000,67000,68300,68300,68300,68300,68300,68300,68300,68300,68300,68700,68700,68700,68800,70300,70300,70300,70300,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800
20800,23600,26100,30500,36900,37200,38800,43800,46300,48900,48900,49400,50000,56200,56200,56200,59500,59500,59500,59500,60700,60700,63200,63200,63200,63200,63200,64000,64000,67100,67100,67100,67100,67100,67100,67300,67500,68300,68300,68600,68600,68600,70400,70400,72300,72300,72300,72400,73600,73600,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600
25300,26700,30700,30700,34700,38000,40200,42900,42900,42900,47600,48700,48700,51300,51900,55400,56700,56700,57400,57400,57400,59100,59100,60600,60600,60600,63000,63000,63000,63000,63200,63200,63200,63200,63900,63900,65300,65500,65500,66000,68300,68300,68300,69000,69900,69900,71200,71200,71200,72100,72100,72100,72100,72300,73000,73000,73000,73000,74200,74400,75400,75700,75700,75700,75700,75700,75700,75700,75800,75800,75900,75900,75900,75900,75900,75900,76000,76000,76000,76000,76000,76000,76000,76000,76000,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100
22300,29400,36800,36800,36800,38200,39900,40700,42500,42500,44400,47500,47800,49600,50900,50900,52500,52500,52500,52500,54600,54600,54600,54600,55300,56200,56200,57200,58000,60100,60100,63100,64000,67000,67000,67000,67000,67000,67000,67000,68300,68300,68400,68400,68400,68400,69100,69400,69800,70100,70100,70200,70200,70800,70900,72200,72200,72300,72300,72300,72300,72300,72300,72300,72300,72400,72400,72400,72400,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500,72500
28300,30700,36400,37700,42800,45500,51700,51700,51700,57200,57200,57200,58300,58300,59900,59900,59900,60800,60800,60800,60800,60800,60800,60800,61600,61800,61800,61800,61800,61800,63000,63000,63800,64100,64100,64100,64600,65100,65100,65200,66200,66200,66200,66500,66500,66500,66500,68300,69800,69900,69900,69900,69900,69900,69900,69900,69900,69900,70000,70000,70000,70600,70600,70600,70600,70600,70900,70900,70900,70900,70900,70900,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700
21800,24600,28900,30500,39800,40400,46900,46900,46900,46900,46900,48100,50200,51200,51200,54800,56800,56800,56800,58800,58800,58800,59600,59600,59600,59900,60000,62100,62100,63000,63000,63100,65400,65400,65400,65400,65700,65900,65900,65900,65900,68200,68200,68200,68200,68600,68600,70200,70200,70500,70500,70600,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71800,71800,71800,71800,71800,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200,72200
22300,24700,27000,33500,33600,35500,39000,41700,43300,46200,46200,46200,49800,50100,51200,55200,55200,55200,55200,55900,56400,56400,59700,63100,63100,63100,63100,63100,63900,64700,64700,64700,65500,67400,67400,67400,67900,67900,67900,67900,67900,67900,68300,68300,68800,68800,68800,68800,68800,68800,69300,69300,69300,69500,69500,69500,69500,69500,69500,69500,69500,69500,69500,70400,70400,70400,70400,70400,70400,70400,70400,70400,70400,70400,70400,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500
24000,26400,29900,37300,37500,37800,41100,41100,41100,46700,46700,49600,51800,51800,56000,56000,56000,56500,56800,58900,58900,60500,61600,61600,61600,61600,61600,63300,63300,63300,63300,63300,65900,65900,66500,67700,67700,67700,67700,67700,67800,67800,68800,68800,68800,68900,68900,69500,69500,69500,69500,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,70500,70500,70500,70500,70500,70500,70500,70500,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700,70700
21600,26100,29900,33200,37700,37700,38900,46000,46300,46300,47000,47100,47200,49700,49700,50900,51500,51900,52700,52800,52800,52800,55200,55400,56800,56800,57200,58300,58800,58800,59800,59800,59800,60700,60800,62700,64100,64100,64100,64100,66100,66100,66100,66500,67000,67000,67300,69200,69200,69700,69700,69700,69700,70900,71400,71400,71400,71400,71800,71800,71800,71800,71800,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73100,73100,73900,73900,73900,73900,73900,74500,74500,74500,74500,74600,74600,74600,74600,74600,74600,74600,74600,74600,74600,74800,74800,74800,74800,74800,75000,75000
21800,25900,30000,34300,34500,41300,41300,42100,42100,48200,48200,48300,48400,48900,51200,52500,62100,62100,62100,62100,64200,67900,67900,69900,69900,69900,69900,71000,71000,72600,72600,72800,72800,72800,72800,72800,72900,73400,73400,73400,73400,73700,73700,73700,73700,74600,74600,74600,74600,74600,74600,74600,74600,74600,74600,74600,74600,74600,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700
