MedianFitness
21400.0
22450.0
23850.0
25250.0
26500.0
28050.0
29900.0
31550.0
32350.0
33800.0
34800.0
36050.0
37050.0
38050.0
38850.0
40050.0
41200.0
41700.0
42000.0
43250.0
44100.0
44600.0
44850.0
45500.0
46050.0
46800.0
47100.0
47850.0
48000.0
48450.0
48850.0
49250.0
49450.0
49950.0
50300.0
51200.0
51200.0
51200.0
51200.0
51550.0
51600.0
51750.0
51750.0
51950.0
52300.0
52650.0
52650.0
52800.0
53050.0
53050.0
53050.0
53050.0
53050.0
53200.0
53550.0
53550.0
53650.0
53650.0
53650.0
53900.0
53900.0
53900.0
54600.0
54700.0
54750.0
54900.0
54900.0
54900.0
54900.0
55350.0
55350.0
55500.0
55500.0
55900.0
55900.0
55900.0
55900.0
55900.0
55900.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
55950.0
56450.0
56450.0
56450.0
56450.0
57100.0
57200.0
57250.0
57250.0
57250.0
