MedianFitness
20550.0
25000.0
28650.0
31950.0
34250.0
36700.0
38600.0
40900.0
42650.0
44200.0
45300.0
46450.0
48100.0
49700.0
50400.0
51350.0
51950.0
53000.0
53850.0
54850.0
55200.0
55750.0
55950.0
56600.0
57850.0
58350.0
58450.0
59100.0
59750.0
59500.0
59750.0
60750.0
61200.0
62250.0
62600.0
63000.0
63250.0
63350.0
64150.0
64650.0
64800.0
65550.0
65750.0
65950.0
66200.0
66200.0
66500.0
66800.0
66800.0
67050.0
67150.0
67400.0
67800.0
67650.0
67850.0
67650.0
68650.0
68200.0
68950.0
68950.0
68950.0
69050.0
69550.0
69550.0
69900.0
69900.0
70050.0
70000.0
69900.0
69900.0
69900.0
70000.0
70350.0
70600.0
70800.0
70250.0
70250.0
70600.0
70950.0
71000.0
71000.0
71000.0
71150.0
71450.0
71450.0
71450.0
71450.0
71600.0
71700.0
71800.0
71850.0
72000.0
72200.0
72050.0
72300.0
72300.0
72850.0
72850.0
72850.0
72850.0
72850.0
