MedianFitness
21450.0
25500.0
29500.0
31800.0
35700.0
36450.0
39050.0
41000.0
42300.0
43300.0
44400.0
46150.0
47250.0
47300.0
47800.0
50050.0
51750.0
51850.0
53950.0
54500.0
55450.0
56150.0
56450.0
57200.0
57650.0
58150.0
58900.0
59450.0
60000.0
60800.0
61800.0
61850.0
62300.0
63350.0
63350.0
63800.0
64150.0
64250.0
65000.0
65050.0
65750.0
66050.0
66550.0
67150.0
67150.0
67450.0
67750.0
68000.0
68150.0
68450.0
68450.0
68700.0
68700.0
69050.0
69100.0
69100.0
69550.0
69800.0
69950.0
69950.0
70150.0
70200.0
70200.0
70200.0
70400.0
70750.0
70750.0
70750.0
70750.0
70800.0
70850.0
71000.0
71000.0
71100.0
71100.0
71100.0
71100.0
71100.0
71250.0
71400.0
71600.0
71950.0
71950.0
71950.0
72350.0
72350.0
72350.0
72350.0
72350.0
72350.0
72350.0
72500.0
72550.0
72600.0
72600.0
72600.0
72600.0
72600.0
72700.0
72700.0
72850.0
