0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
22900,22900,23600,26400,26400,28400,30400,32400,34400,34400,34500,37800,39000,40200,43400,44300,48100,48100,48600,50700,53000,53000,54100,54100,54800,56600,56600,56600,57700,59800,59800,59800,59800,59800,61400,61400,61800,61800,63300,63900,64200,64200,64800,64800,65700,67100,67100,67100,69300,69300,69300,69300,69300,69300,69300,69300,69400,69400,69400,69400,69500,70400,70400,70400,70400,70400,70400,70500,70500,70500,70500,70500,70600,70600,70600,70600,70700,70700,70700,70700,70700,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900
19200,23900,25600,25600,27000,27000,29700,31000,32100,32100,33700,35900,37400,39000,41000,41000,43200,44700,45300,47700,50400,52100,52100,52100,54300,54300,55800,55800,56600,56600,56600,56700,57400,57400,58400,58700,58700,58700,59700,59700,59800,59800,59800,59800,59800,60300,60400,60400,61800,61800,65400,65400,65400,65400,65400,65400,65400,66100,66100,66100,66300,66300,66400,66400,66400,66400,66500,66500,66500,66700,66700,66700,66700,66700,67500,67500,67500,67900,68700,68800,68800,68800,68800,69500,69600,70600,70600,70600,70600,70600,70600,70800,70800,70800,70800,70800,71100,71100,71100,72100,72100
21500,22200,28100,28100,28100,31500,32800,34400,35900,36300,36300,37000,37900,40100,41900,44900,44900,47300,50500,52000,54100,54100,55100,55100,55300,55900,56500,56500,57300,57300,59500,59500,59800,59800,60900,60900,61200,61200,62400,62800,63700,63700,64600,64600,65700,65900,67900,67900,68900,69000,69000,69000,69300,69800,69800,69800,69800,69900,70000,70000,70000,70000,70100,70100,70100,70200,70200,70200,70200,70200,70200,70200,70700,70700,70700,70700,70700,71700,71700,71700,71700,71700,71700,71700,73000,73000,73000,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200,74200
20200,22200,24600,28000,28000,28200,29700,30800,33600,33600,36200,36200,37400,40400,41300,43800,43800,44400,45200,47600,47800,49500,50200,50200,52100,53000,54300,54300,55000,56400,56400,57900,59000,59900,61000,61000,61000,62600,62600,63000,65800,65800,65800,65800,65800,65800,66200,66200,66200,66200,67500,68900,69900,70900,72400,72400,72400,72400,72700,72700,72800,72800,72800,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73400,73400,73400,73400,74100,74100,74100,74100,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400,74400
22400,25200,25200,25200,25200,28600,28600,30500,35100,35200,38600,40200,40800,42200,42200,44500,44700,44800,44800,46600,46600,46600,47600,49200,50200,50300,52000,53100,53100,53100,53100,53100,54500,54500,54600,54600,56100,56100,56100,56100,59400,59400,59400,59400,59900,60000,60000,60000,60000,60800,62000,62000,62000,62000,62000,63000,63000,63000,63000,63000,63000,63300,63300,63500,63500,63500,63500,63500,63800,63800,63800,63800,64700,64700,65200,65200,65200,65200,65200,65200,65300,65300,65700,65700,65800,65800,65800,65800,65800,65800,65900,65900,66300,66300,66400,66400,66400,66400,66400,66400,66400
21400,22700,24800,28100,29200,31000,32700,35400,35400,35400,35400,35400,41500,41500,41500,43400,45000,45600,46400,47000,49400,49400,49400,51200,51200,52500,53900,53900,55400,55400,57400,57400,58200,58200,59500,62300,62300,62300,64400,64400,64400,66400,66400,66500,68400,68400,68400,68400,68400,68400,68400,68400,68400,68500,68500,68500,68500,68500,68500,68500,68500,68500,68500,69800,69800,69800,69800,69800,70800,70800,71300,71400,72700,72700,72700,72700,72700,72700,72800,72800,72800,72800,72800,72800,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73200,73200,73200,73200,73200
21400,22200,22200,24500,25800,29100,31000,31000,31000,32100,32100,32400,32500,36800,39700,40000,41500,42800,43700,44200,44900,45800,47500,47500,47500,48400,50000,50000,50000,51400,51400,51400,51400,52100,52100,52100,52500,53200,53200,54400,54900,55800,55800,56400,56400,56400,56400,57000,57000,57000,57000,57000,57000,57000,57000,58100,59200,59200,60800,60800,61600,61600,61600,61600,61600,61600,61700,61700,62500,63100,63100,63800,64000,64000,64000,64800,64800,64800,64800,65200,65200,65200,65200,66300,66900,68100,68100,68100,68100,68400,68400,70000,70000,70000,71600,71600,71600,71800,71800,71800,71800
23800,25800,25800,27100,27200,27500,30200,33700,36300,36300,36300,38900,41000,41100,41200,43100,44000,44000,44100,46300,46300,48300,48600,48600,48700,51400,51700,53600,53700,53900,54700,55600,56900,57100,57100,57100,57100,57100,57300,58800,59100,59100,60800,61000,61000,61000,61000,61000,62700,62700,62700,62700,62700,66500,66500,66500,68600,68600,68600,68600,68600,68700,68700,68700,70800,70800,70900,70900,70900,72000,72000,72100,72100,72100,72100,72100,72100,72100,72100,72100,72300,72300,72300,72300,72400,72400,72400,72400,72400,72400,72400,72400,72400,72600,72600,72600,72600,72600,72600,72600,73500
21600,21600,23500,25300,27500,28600,28600,32700,34000,34700,35600,35600,36300,36600,36600,40500,40500,40700,42100,43300,43600,48300,49600,49600,49600,50500,51200,52400,54300,54300,54300,55600,55700,55700,58400,58500,58500,58500,59100,60500,60500,62500,62500,62500,64500,64500,64800,64800,64800,66900,66900,66900,67100,67100,67300,67300,67300,67500,67500,67500,67500,69000,69000,69000,69000,69000,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,71600,71600,71600,71600,71600,71900,71900,71900,71900,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,72100,73400
20500,21400,24600,24600,26300,26300,28100,30000,30000,31600,33400,33800,35400,37100,37200,40000,40600,41800,41800,42500,43900,45600,48000,49100,49100,49100,50500,50800,51700,52900,53100,55200,55200,55200,55500,57600,57700,57700,57700,57700,57700,60200,60200,60800,60900,60900,60900,61000,61000,61000,61000,61000,61000,61100,61100,61200,61200,61200,61200,61200,61800,61800,61800,61800,61800,61800,63300,63300,63300,63300,66500,66500,66500,66500,67600,67600,67600,67600,67600,69700,69700,69700,69700,69700,69700,69700,69700,69700,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,74300
19900,20500,21800,22400,24600,29000,30800,33400,33400,34000,35900,38900,40800,40800,40800,43800,44600,46800,48200,48600,48600,48600,50900,50900,50900,52900,55500,55500,55500,57500,57500,57500,59700,59700,59700,59700,60300,60300,60300,60300,60300,60300,61200,61200,61200,61200,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,61300,63100,63100,63100,64600,64600,64600,64600,66000,66000,66000,66000,66300,67100,68300,68300,69700,71500,71500,71500,71500,71500,72900,72900,72900,72900,72900,72900,76000,76000,76000
20500,24100,24100,26400,26400,27600,30300,31600,31600,35100,37600,39700,40000,40200,42700,42700,44600,44600,46000,47000,47000,47000,48200,49900,49900,53600,53600,53600,55400,56600,56600,57600,58300,59400,61300,61400,63100,63100,63200,65700,67100,67100,67800,67800,67800,68500,68500,68500,68500,68500,68800,68800,70800,70800,71000,71000,71000,71000,71000,71000,71000,71000,71000,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200
18900,22500,25100,25400,26700,29900,36000,36100,37700,38100,41000,43400,43400,44100,44100,45300,46700,46700,48400,50400,50400,50400,50600,51100,51100,51100,51100,52500,52500,52500,52500,54200,54200,54200,54600,54600,55000,55000,55000,55000,55100,57000,57000,57500,57500,57500,59600,59600,59600,59600,59600,59800,60300,60300,60300,60700,60700,63000,63000,63000,63000,63000,63300,64700,65100,65100,66900,66900,66900,68600,68600,68600,68600,68600,68600,70600,70600,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
22200,22200,23000,24400,28700,28700,29600,30800,32400,33800,35300,41800,42500,43000,44500,46400,47900,47900,49100,49300,49400,50500,52100,52800,53600,53600,54300,55000,55000,55000,56500,56500,56500,56500,59500,59500,59500,59500,61700,62200,63500,63500,63500,63700,63700,66200,66200,66200,68200,68200,68200,68200,68400,68400,68400,68400,68400,68500,73300,73300,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73900,73900,73900,74000,74000,74000,74000,74000,74900,74900,74900,74900,74900,74900,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800
20500,20500,21000,24000,27300,31000,31000,31400,34100,40000,40000,40900,40900,41000,41000,42900,44200,44200,45500,45800,47900,47900,47900,47900,51100,51100,51200,52600,54800,54800,54800,56900,56900,56900,57500,58200,58200,58500,58500,59800,60400,61600,61600,62100,62100,62100,62100,64600,64600,64600,64600,65900,65900,65900,66500,66500,66700,67000,68400,68400,68400,68600,68600,68600,68600,68600,68600,68600,69400,69400,70300,70300,71100,71100,71300,71400,71400,71400,71400,71400,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,71600,72500,72500,72500,72500,72500,73600,73600,73600,73600
17600,23000,23000,24600,25800,26200,26200,28200,28900,30100,31400,31800,36500,36600,36600,37100,38900,39400,41100,41600,43000,43900,45100,46300,48100,48800,48900,51300,51300,53300,55600,55600,55600,55600,55600,57100,57100,57100,57100,58700,58700,58700,60500,60500,62100,62100,62100,62200,62200,62200,63000,63000,63000,63000,63300,63300,65100,65400,65400,65400,65400,65400,65400,65400,65400,65400,66900,66900,66900,66900,66900,66900,67400,67400,67400,68500,68500,68500,68500,68500,68500,68500,68500,68600,68600,68600,68600,68700,68700,68700,68700,68700,68700,68700,68700,68700,68700,68700,68700,68700,68700
21200,24500,24500,25700,25700,27500,28300,29100,30200,30800,35900,36000,40400,40400,40400,40800,42700,42700,43000,45100,45400,45900,46200,46900,48300,50800,50800,51000,52200,53800,55000,55000,57500,57700,57700,58900,58900,58900,58900,59000,59700,60200,60900,60900,60900,62000,62000,62000,62000,62000,62000,62000,62000,63100,65300,65300,67700,67700,68900,68900,68900,68900,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70100,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600,70600
23500,23800,24000,27100,29200,30200,30300,31500,33100,33100,35000,35000,35000,35600,36900,41700,41700,41800,43000,43000,44200,45600,46500,46500,47200,47200,47400,48700,51000,52500,52500,52500,54200,54200,54200,57100,57100,60100,61900,61900,61900,61900,61900,62200,62200,63900,63900,65700,65700,65700,65700,65800,66600,66600,68500,68500,68500,68500,68500,68500,68700,68700,68700,68700,68700,68700,68700,69000,69000,69000,69000,69000,69000,69000,69100,69100,69100,69100,69100,71100,71100,71100,71400,71400,71400,71400,71400,71400,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71600,71600
24200,24200,24200,24300,25300,26000,26000,26800,31200,31400,31400,31400,35300,35300,35300,36500,36500,37400,38500,39500,39800,41500,41500,43900,45700,45700,48600,50800,50900,50900,50900,52900,52900,52900,53500,53800,53900,54400,54400,54700,54900,56500,56500,56500,58400,58400,58400,58400,58400,58400,59200,59200,59200,59200,59200,59200,59300,59300,60500,60600,60700,61400,62800,62800,63600,63600,63600,63600,63600,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64600,64600,66900,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200
20300,23200,24200,27000,27000,27800,32200,32200,32200,35100,36300,40200,40200,41800,41800,41800,42200,45000,45000,47700,49100,49600,50800,52300,52300,54300,54900,55700,55700,55800,55800,55800,56400,57000,57000,57300,57300,57300,57300,57300,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,58000,58100,58100,58100,59500,59500,59500,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,62900,62900,62900,62900,62900,62900,63000,63000,63000,63000,63000,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500
