MedianFitness
20550.0
22750.0
24050.0
25550.0
26850.0
27900.0
30100.0
31200.0
32450.0
33750.0
35450.0
36100.0
37450.0
40200.0
41000.0
42250.0
43700.0
44450.0
45100.0
46450.0
46900.0
48300.0
49050.0
49750.0
50550.0
51250.0
51850.0
53350.0
54550.0
54550.0
55300.0
56000.0
56850.0
57050.0
58050.0
58550.0
58600.0
58800.0
59400.0
60050.0
60350.0
61050.0
61650.0
62150.0
62150.0
63350.0
63350.0
64100.0
64100.0
64100.0
64700.0
65600.0
65650.0
66200.0
66500.0
66500.0
67400.0
67500.0
67650.0
67650.0
67650.0
68100.0
68100.0
68650.0
68650.0
68650.0
68650.0
68700.0
69200.0
69200.0
69300.0
69300.0
69600.0
69600.0
69600.0
69750.0
69750.0
69750.0
70000.0
70400.0
70400.0
70750.0
70750.0
70750.0
70750.0
70750.0
70750.0
71050.0
71050.0
71050.0
71050.0
71050.0
71050.0
71050.0
71350.0
71350.0
71350.0
71350.0
71350.0
71700.0
71850.0
