0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
21600,27300,35900,37700,38600,40100,43400,49500,49500,50500,51900,51900,52100,53700,53700,53700,55300,55300,58700,58700,58700,59000,60400,61600,61600,61600,61600,61600,61600,61600,61800,61800,64000,65000,65200,67000,68300,68300,68300,68300,68600,68600,68600,68700,68800,69900,70600,70600,70600,70600,70600,72800,72800,73300,73300,73400,74600,74600,74600,74600,74600,74600,74700,74700,74700,74700,74700,74700,74700,74700,74700,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75600,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,75900,76100,76100,76100,76100
23500,26800,27900,35300,36800,45300,45300,49200,52300,52300,52300,53300,54100,57000,57600,57600,58000,59900,59900,59900,59900,59900,59900,61100,63700,63700,63700,63700,63700,64800,64800,64800,64800,64800,65400,65400,65400,65400,65400,65400,65400,65500,65600,65600,65600,65600,66200,66400,66400,66400,67100,67100,67100,67100,67100,67100,67100,67100,67100,67900,67900,67900,67900,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68200,68300,68300,68300,68300,68300
20900,26200,30700,37000,46800,46800,49500,49500,50500,50500,50500,51400,52200,54300,54300,55300,55300,55300,57300,57300,57300,59300,59300,59300,59300,59300,59600,64300,64300,64300,64300,64600,66200,66200,66200,66300,66300,67600,67600,67600,68000,68000,68000,69500,69500,69700,69700,69900,69900,69900,69900,69900,69900,69900,69900,72000,72000,72000,72000,72000,72000,72000,72000,72200,72200,72200,72200,72200,72200,72200,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,74000,74000,74000,74000,74000,74000,74000,74000,74500,74900,74900,74900,74900,75100,75100,75100,76300,76300,76300,76300
19300,21100,28000,28300,32800,36200,36200,36500,39600,42400,43600,50100,50100,50100,50100,52100,53700,53700,55900,55900,56400,57800,57800,58400,60900,60900,62200,62300,62300,62800,62800,63900,63900,63900,63900,63900,64900,64900,64900,64900,64900,66400,66400,66400,66400,66400,66400,66400,66400,68000,68000,68000,68100,68100,68100,68100,68100,68100,68100,68100,68100,68100,68100,68400,68400,68400,68400,68400,68400,68400,68400,68400,69700,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70600,70600,70600,70600,70600
21200,27800,33400,33400,33700,36600,40400,40700,42300,43000,46700,46700,49600,49600,49600,49600,51100,51100,53400,54700,54700,57000,57000,57000,58700,59400,60400,62400,62400,64300,64300,65000,65500,66200,67000,67000,67100,68600,68600,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,70000,70000,70000,70000,70000,70000,70000,71700,71700,71700,71700,71700,71700,71900,71900,71900,71900,71900,71900,71900,72100,72100,72100,73500,73500,73500,73700,73700,75100,75100,75200,75200,75200,75200,75300,75300,75300,75300,75300,75300,75600,75700,75700,79300,79300,79300,79300,79400,79500,79500
20300,22700,30800,30800,33700,39300,41400,44200,44200,44200,49800,49800,52300,52900,53100,53100,53800,53900,55200,56900,56900,58400,58400,58400,63000,65000,65100,65100,66100,66100,66100,67500,67500,67600,70100,71300,71500,71500,72600,72700,72700,72700,72700,72700,72700,72700,72700,72900,73100,73100,73900,73900,73900,73900,73900,76000,76000,76000,76000,76100,76700,76700,76700,76800,76800,76800,76800,77000,77200,77200,77200,77200,77200,77200,77300,77300,77300,77300,77300,77300,77300,77300,77300,77500,77500,78300,78300,78300,78300,78300,78300,78300,78300,78500,78500,78500,78500,78500,78500,78500,78500
20000,26300,33600,33600,36700,38900,43200,43200,45500,45500,45500,46200,47300,48100,49100,51000,51900,51900,53800,53900,55500,58100,62000,62000,62000,62900,62900,64700,65900,65900,65900,65900,65900,65900,65900,65900,66000,66000,67200,67200,67200,68300,68300,68300,68600,68600,68700,69100,69100,69100,69100,69100,69500,69500,70100,70100,70400,70400,70400,70400,71500,71500,71700,71700,71700,72600,72600,72600,72600,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700,72700
22000,28700,28700,32000,32000,38600,38600,38600,39100,39100,41400,41400,43300,43400,43400,45900,45900,45900,49600,50100,50100,50300,51900,57700,57700,57700,57700,57700,58200,58200,60000,60000,62000,62100,62100,64600,68400,68400,70700,70700,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,73100,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000
19300,21300,26600,27800,30700,36200,37600,40400,48300,51900,51900,51900,51900,54500,54500,54500,57100,57100,57100,57100,59100,59100,59100,60900,64100,64100,64100,66400,66400,66400,66400,66400,66400,66400,66400,66500,66500,67700,68100,68100,70400,70400,70400,71500,71700,71700,71700,72800,72800,73300,73300,73300,73300,73300,73400,73400,73800,73800,73800,73800,73800,73800,73900,73900,73900,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700,75700
19000,22700,27200,31800,33200,36300,43400,43400,44000,47500,48400,48400,50300,50300,51500,51500,52000,52900,52900,56400,57100,57400,57400,58600,58800,59900,59900,60800,62000,63300,63300,63800,63800,63800,67200,67200,67500,67500,69200,69200,69200,69800,69800,69800,69800,69800,69800,69800,69800,69800,71800,71800,71800,71800,71800,71800,71800,71800,71800,71800,71800,71800,71800,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73200,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400
