MedianFitness
20950.0
26250.0
28950.0
32600.0
34400.0
36500.0
40950.0
42300.0
44100.0
45150.0
47400.0
48200.0
49650.0
50200.0
50750.0
51700.0
52250.0
52900.0
53850.0
54900.0
55850.0
57600.0
57600.0
58300.0
58750.0
59400.0
60200.0
61200.0
61950.0
62100.0
62800.0
63800.0
63900.0
64700.0
65100.0
65650.0
66050.0
66050.0
66500.0
66850.0
67150.0
67450.0
67800.0
67800.0
68200.0
68700.0
68750.0
68850.0
69100.0
69200.0
69350.0
69850.0
69950.0
70100.0
70150.0
70850.0
70950.0
71500.0
71650.0
71650.0
71650.0
71650.0
71700.0
71700.0
71850.0
72050.0
72050.0
72050.0
72050.0
72450.0
72750.0
72750.0
72900.0
72900.0
73050.0
73050.0
73250.0
73250.0
73350.0
73400.0
73400.0
73400.0
73450.0
73450.0
73550.0
73550.0
73550.0
73550.0
73550.0
73550.0
73550.0
73550.0
73550.0
73550.0
73800.0
74000.0
74000.0
74000.0
74000.0
74000.0
74000.0
