0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
28300,31800,37700,40400,40400,44800,44800,45300,45300,48300,52000,52000,52000,52000,57900,59100,61100,61100,61100,61300,61300,63300,63300,63300,63300,63300,63300,63300,66400,66400,66400,66400,66600,66600,66600,66600,66600,66600,66700,66700,66700,66700,66700,66700,66700,66700,67600,68300,69500,69800,69800,69800,69800,69800,69800,70100,70100,70100,70100,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,71100,71100,71100,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400
22600,30500,35300,35300,36400,40900,42600,48200,48200,49700,51400,51400,52100,54900,54900,54900,54900,54900,55200,56400,57100,58100,58700,58700,60600,61500,61500,61700,63300,63300,65300,65300,65300,65300,65300,67300,67300,67300,67300,68200,68200,68800,68800,69900,70400,70400,70400,70400,71500,71500,71500,71500,71500,71500,71500,71500,71900,72000,72000,72000,72000,72000,72000,72500,72500,72500,72500,72500,72800,72800,72800,72800,72800,72800,72800,72800,72800,74200,74200,74200,74200,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500
17500,20500,28000,33900,33900,33900,34600,36600,37200,37200,39200,39900,42000,44500,49300,51000,51000,53700,54300,55700,55800,57300,57700,59000,59000,59000,60300,60300,60300,60300,60300,61000,62200,62200,62200,64500,64500,64500,64500,64500,64500,64500,65900,65900,65900,65900,65900,66600,67200,67900,67900,67900,67900,67900,67900,67900,68600,68600,68600,69500,69500,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,71100,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500
22400,28500,28500,32500,38400,44900,44900,46000,46000,53200,53200,56000,56000,56000,56000,59400,61500,61500,61500,61500,61500,61500,62800,62800,62800,62800,63100,63600,64500,65900,65900,67600,67600,67600,67600,67800,67800,67800,68800,68800,68800,68800,68800,68800,69300,69300,69300,70200,70200,70200,70200,70200,70200,70200,70200,70200,70200,70200,70300,70300,70300,70300,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71100,71200,72700,72700,72700,72700,72700
17300,22300,26300,31900,34600,39500,39500,41200,41900,42300,45800,45800,45800,45800,47000,47000,48000,48000,49800,49800,49800,50800,53100,53200,54500,54500,55200,55200,55200,55200,55200,55200,55500,58200,58500,58500,59300,59700,59700,59800,60500,60500,60500,60500,62500,62500,62500,62500,62500,62500,63400,63400,63400,63400,63400,63400,63400,63400,63400,63500,63500,63600,63700,63700,63700,63900,64600,64600,64600,64600,64800,64800,64800,65200,66500,66500,66500,66500,66700,66700,66700,69400,69400,69400,70000,70600,70600,70600,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900
22300,26800,29600,30400,35900,36200,39000,39000,39000,39600,42400,42400,43500,44000,45400,45800,47000,49900,49900,51300,51300,51300,51300,51300,51300,54100,54100,54100,54100,54100,58000,58000,58000,58000,58000,58000,58000,58300,58300,60100,60100,60100,60100,60600,60600,62700,62700,62700,62700,62700,62900,62900,62900,63100,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,65000,65000,65800,65800,65900,67900,67900,67900,67900,69200,69200,69200,69200,69200,69200,69400,69400,69400,69400,69400,69600,69600,69600,69600,69600,69600
20500,28000,28100,29800,34800,34800,39300,39300,40700,42000,44900,47600,48100,48100,51000,51000,53500,53500,55100,55400,56400,57500,59000,59500,60700,61000,62900,62900,62900,62900,63900,65000,65000,65000,65100,68400,68400,68400,68400,68400,68600,68600,68600,68700,69000,69300,69300,69300,69300,69300,69300,69300,69300,69300,69300,69300,69300,69400,70000,70800,70800,70800,70800,70800,71000,71000,71000,71000,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71200,71300,71300,71300,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71700,71700,71700,71700,72100
19600,22400,23700,27600,31700,32400,37300,39100,40100,40100,42500,43500,50500,50500,50500,52300,55000,56000,57300,57300,57300,57300,57300,61500,63000,63700,65500,65500,69000,69000,69000,69000,69000,69000,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500,74500
20800,27500,30900,32600,35700,37900,42100,43400,44600,48200,48200,48200,48200,48800,48800,50000,50100,50200,50200,51700,51700,53400,53900,54200,55100,55100,55400,55400,55500,55700,55700,56500,57400,57400,58500,58500,58500,58800,58800,58800,59400,59400,60300,60400,60400,60400,60400,60400,60400,60700,60700,60700,60700,60800,61300,61300,61500,62300,62900,63500,66000,66200,66200,66200,66200,66400,66400,66400,66400,66400,66400,66400,66400,66400,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66500,66800,66800,66800,66800,66800,66800,66800,66800,66900,66900,66900,66900,66900,66900,66900,66900
24300,31800,35500,35500,36100,39200,39200,41900,44800,44800,45900,48300,48300,48300,52100,52200,53500,53700,54800,54800,57800,57800,61600,61900,64800,64800,64800,65000,65500,65600,65600,65600,65600,65600,65700,66700,67800,67800,67800,67800,68700,69500,69700,69700,69700,69700,70200,70200,71300,71700,71700,71700,71700,71700,71700,71700,71700,71700,71700,73100,73100,73100,73200,73200,73200,73200,73200,73300,73300,73300,73400,73400,73400,73400,73400,73400,73400,73400,73400,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74100,74100,74100,74100,74100,74100,74100,74100,74100,74100
