MedianFitness
11050.0
14400.0
16550.0
18700.0
19650.0
21900.0
24100.0
25600.0
26900.0
28350.0
28900.0
28900.0
29700.0
29700.0
29700.0
29700.0
29700.0
29700.0
29700.0
29700.0
