0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
18000,19900,24300,26900,29500,36100,36100,36100,36100,39200,39200,39200,39200,39400,40100,40200,43100,44200,46000,46000,46000,46600,48400,48400,48400,48400,51200,51200,51200,51200,51200,51200,52800,53200,53200,53800,54000,54000,54000,54000,54500,54500,54900,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,59500,59500,59500,61600,61600,61600,61600,61600,61600,61600,61700,61700,61700,61700,61700,61700,61700,61700,62300,63900,63900,63900,63900,63900,63900,65400,65400,65400,65400,65400,65400,65700,65700,65700,65700
17700,22900,29600,31900,34700,36100,40400,46100,46100,46100,48000,48000,48600,48600,48600,48600,48600,50300,50300,50300,50500,50800,51300,53700,53700,53700,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,56800,56800,56800,56800,56800,56800,56800,56800,58300,58300,58300,58300,58300,58300,60400,60400,62700,62700,62900,62900,63200,63200,63200,63200,63200,63500,63500,63500,63800,63800,63900,63900,63900,65000,65000,65000,66100,66100,66100,66100,66500,66500,66500,66500,67400,67400,67400,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,67600,68600,68600,69000,69000,69000,69000
15400,17300,19000,19000,22300,24300,27500,30900,30900,31000,31700,33500,33500,34600,36400,39000,39000,41100,42300,44400,46700,46700,46700,46700,47100,48600,48800,50800,50800,51600,51600,51600,51600,51600,51600,53800,53800,53800,53800,54500,54500,56300,56600,58300,60700,60800,60800,60800,60800,63200,63200,65900,65900,65900,65900,65900,65900,65900,68200,68200,68200,68200,68200,68200,68200,68200,69100,69100,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500,73500
21000,23800,30000,32900,35200,35200,35200,37700,38100,38500,43500,43500,43500,43500,43500,44700,46700,46700,51700,51700,51700,51700,51700,51700,53700,53700,53700,55600,55600,55600,57300,57300,57300,57300,57300,57300,58800,58800,60200,61500,61700,61700,61700,63000,63000,63000,63000,63200,63200,64600,64700,64700,64700,66300,66300,66300,66300,66300,66300,66300,66300,66500,66500,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700
20500,27100,27100,32900,32900,32900,33000,36600,36600,38800,38800,38800,39200,42600,42600,42600,45500,46800,46800,47500,47500,47500,50100,50100,51500,51500,51500,53000,53000,53000,53300,53500,53500,53800,57000,57000,57000,57000,57400,60300,60300,60300,60300,60300,60300,60300,60300,60300,62000,62000,62000,62000,62000,62200,62200,62200,62200,62200,62200,62200,62200,62200,62800,62800,62800,62800,62800,62800,62800,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63600,63600,63600,63600,63600,64000,64000,65500,65500,65500,65500,65500,65500,65500,65500,65500,65500
20400,25000,32400,32400,33300,33800,33900,36200,41900,41900,43300,43300,43900,47000,47000,50300,50300,50300,51400,51400,51400,52200,52200,52200,52600,52800,54300,54300,54300,54300,54600,54600,54600,54600,54600,54600,54600,54600,56500,56500,56500,56900,56900,58900,58900,59800,59800,59800,59800,60900,60900,60900,60900,61000,61000,62400,62400,62400,62700,63700,63700,64000,64000,64000,64000,64000,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64900,64900,64900,64900,64900,64900,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000
17200,20500,25200,29700,33500,36600,36600,37500,42500,42500,43900,44300,44500,44800,45100,48600,48600,48600,48600,48700,48700,49300,49300,49300,49300,54100,54100,54100,56700,56700,56700,57000,57100,57100,58700,58700,58700,59400,59400,59400,59400,59800,59800,59800,59800,59800,59800,59800,60200,60200,60200,60200,60200,60200,60200,60700,62000,62200,62200,62200,62200,62200,64900,64900,64900,64900,64900,64900,64900,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66300,66300,66300,66300,67100,68700,68700,68700,68700,68700,68800,68800,69800,69800,69800,69800,70000,70000,71100,71100,71100
17500,23300,23300,27300,27700,31200,35100,39500,40600,40800,40800,44200,44200,44200,44700,44700,44700,47700,48500,48500,48500,48500,51300,52000,52000,54300,54300,55000,56200,56200,56200,56400,58000,58000,58000,58000,58000,58000,58000,58200,58200,58200,58200,60200,60200,60200,60200,60800,60800,60800,60800,62900,62900,62900,62900,62900,62900,62900,64200,65800,65800,65800,65800,65800,65800,65900,65900,65900,65900,65900,66500,68300,68300,69400,69400,69700,69700,69700,69800,69800,69800,69800,69800,69800,69800,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900
20400,28600,35900,36300,41500,44600,44600,47700,49500,52200,56200,56400,59700,60500,60600,60800,61900,63300,63300,63700,65200,67300,67300,67400,67400,67400,67400,67400,67400,68600,68600,68600,68700,68700,70300,70300,70300,70400,70400,70400,70400,70400,70400,70400,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,72300,72300,72300,72300,72300,73200,73200,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74300,74600,74600,74600,74900,74900,74900,74900,74900,74900,74900,74900,74900,76500,76500,76500,76500,76500,76500,76500,76500,76500
19100,20200,24200,27600,28300,30600,30900,31200,34400,34400,38400,38400,38400,38400,38400,39700,41100,41100,41100,42600,44400,44400,44400,44400,44400,44700,45600,45600,45700,47900,50300,50300,50300,50300,51200,52000,52300,52300,52300,52300,54200,54200,54200,54200,54200,54200,55200,55400,57500,57500,57500,57500,57500,57800,57800,57800,57800,57800,60100,60100,61000,61000,61000,61000,61000,61000,61000,61100,61100,61100,61100,61100,61100,62500,62500,64800,64800,64800,64800,64800,64800,64800,64800,65700,65700,66100,66100,66100,66300,66300,66300,66300,67700,67700,67700,67700,67700,67700,67700,67700,67700
