0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
20800,22000,24900,24900,26400,27500,28900,34600,36100,36900,36900,37900,38500,41700,41800,43800,46900,47400,51100,51100,51400,53100,53300,54600,56600,59700,59700,59700,61500,61500,62400,62400,63000,63900,64800,64800,66700,66700,66700,66700,66700,66700,66700,66700,68300,68300,69000,69000,70600,70600,73400,73400,73400,73400,73500,73500,73500,73500,73500,73500,73500,73600,73600,73600,73600,73600,73600,73700,73700,73700,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800,73800
22800,24800,27500,28100,28100,31200,31200,32700,35800,35800,37500,37700,37700,37900,39600,40100,41700,41800,43700,46100,46100,47800,47800,47800,47800,48400,50000,50000,50000,50500,50500,50500,51500,53800,53800,53800,53800,55300,55300,57100,57400,58700,60900,60900,60900,64300,64300,64300,64300,64300,64400,66000,66000,67200,67200,67200,67200,67200,67200,68000,68000,68000,68000,68000,71800,71800,71800,71800,71900,71900,71900,71900,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800
19200,23400,23400,24100,24300,26300,32000,32000,32700,36600,38000,39300,40700,43100,43100,44400,44400,46100,46100,46600,46900,48200,48900,50200,50700,53300,53300,54600,54600,55200,57200,57200,59100,59100,59700,59700,61100,61800,63400,63400,63400,63400,63400,63600,63600,63600,63600,63600,63600,64100,64100,64300,64300,64300,64300,64300,64400,64400,64400,64400,64400,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,64500,65300,65300,65300,65400,65400,65400,65400,65400,65400,65400,65400,65400,65600,65600,65600,65600,65600,65600,65600,65600,65600,65900,65900,65900,65900,65900,66100
23600,24500,25800,26300,27700,27700,28700,29400,33600,34300,35800,36900,39700,42300,42300,42300,44800,46600,46600,48500,52200,52200,52200,53500,55900,55900,55900,55900,57400,58100,58100,58100,61500,61500,61500,61500,61700,64600,64800,64800,64800,66700,66900,66900,67000,67800,67800,67800,68800,68900,68900,69600,70800,70800,70800,70800,70800,70800,70900,71300,71300,71300,71300,71300,74100,74100,74100,74300,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,74700,75100,75100,75100,75100,75100,75500,75500,75500,75500,75500,75500,75500,75600,75600,75600,75600,75600,75600,75600
18300,21700,26900,27300,28100,28100,29500,33700,34800,35300,35300,36000,36000,36200,36200,37400,42300,44400,44400,47100,47100,47500,47500,47500,50600,50600,51900,51900,51900,53700,53700,54000,54000,55000,55000,55300,55300,55500,55500,55800,57800,58600,58600,58600,59100,60600,60600,61100,62700,63000,63000,63000,63400,63400,64400,65500,65500,65500,65500,65800,67800,68000,70300,70300,70300,71400,71400,71400,72400,72400,72400,72500,72500,72500,72500,72500,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73800,73800,73800,74200,74200,74200,74200,74200,74200,74200,74300,74300,74300,74300,74300
27100,28000,28000,28600,29500,33600,33600,35100,35100,35400,35800,35800,37100,37800,39200,39200,41200,41200,41400,42200,42200,43900,43900,44700,46000,46400,47400,49100,49100,49100,50100,50100,50100,51100,51100,51100,51300,52100,52100,52100,52800,54100,54200,55000,55000,55000,55000,55000,55100,55600,55600,57600,57800,57800,57800,58200,58500,58500,60600,60600,60600,60600,60600,61300,61300,62500,62500,62500,62500,63500,63500,63800,63900,64800,65400,65400,65400,65400,65600,65600,65600,66000,66000,66000,66000,66000,66200,66300,66300,66300,66300,66400,66400,66400,66400,66400,66400,68000,68000,68000,68000
19800,21900,22600,25400,25600,29700,29700,29700,30700,32700,32700,32700,35800,37100,37100,39300,42100,45400,45400,45400,46800,46800,46800,48500,48500,48500,49200,50600,52300,52300,52600,55900,55900,55900,55900,57500,57500,57500,58600,58600,58600,59200,59900,60700,62400,62400,62400,62400,64300,64300,64300,64500,64500,66100,66600,66600,66800,66800,66800,67100,67100,67200,67300,67300,67500,68000,68300,68900,69200,69200,70100,70300,70300,70300,70300,70300,70600,70600,70600,70600,70600,70600,70600,70600,71400,72400,72400,72400,72400,74300,74300,74300,74300,74400,74400,74500,74500,75600,75600,75600,75600
21300,23100,27100,30400,30400,30400,32300,32300,35200,35200,39200,46100,46100,46100,46600,47000,48400,48400,51100,51100,53900,53900,56700,56700,57400,58400,59300,62800,62800,63100,63100,65000,65000,65000,66100,66100,66100,66100,66100,66100,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,66200,67500,67500,67500,68100,68100,68200,68200,68200,68200,69600,69600,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700
22000,22400,24900,28300,30200,32200,32400,32700,35500,35500,37600,39500,39900,42000,42000,44500,44500,45600,45600,50300,50300,50300,52300,55600,55600,55600,55600,57600,57600,57600,57600,58000,58000,59900,59900,59900,59900,59900,61400,61400,62500,62500,64000,64000,64000,65800,65800,66600,66700,67700,68200,68200,69100,69100,69100,69100,69100,69100,70300,70300,70300,70300,70300,70300,70300,70300,70300,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70700,70700,70700,70700,70700,70700,70700,71000
20000,20300,28900,28900,29400,31300,33800,38100,40700,41800,42200,43400,44500,47100,49300,50300,51300,51300,53300,53300,53300,53700,56000,57500,57500,59600,60700,60700,60700,60700,60700,60700,60700,60700,62400,62400,63200,63200,63500,65200,65200,65300,66800,67200,68700,68800,68800,68800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72800,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900,72900
