0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
26900,26900,26900,27000,30000,30000,30800,34600,38100,38100,38100,38800,39300,41500,41500,41700,44400,44400,46700,48500,48500,51100,53100,54000,54000,56500,56900,56900,56900,58900,58900,60400,61800,61800,63600,63600,65100,65100,65100,65100,65200,65200,65200,65200,65200,66800,66800,66800,66800,66900,66900,66900,67100,67100,67100,67100,68700,68700,68700,68900,68900,68900,68900,69100,69100,69100,70800,70800,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,70900,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000,71000
23500,23500,26000,26000,27500,28200,28200,29600,30600,30600,32400,32500,33100,33100,34500,34900,36800,37600,40200,40300,40300,40300,43600,43600,43600,45200,46200,46600,47300,47600,47600,49500,49500,49500,49500,50100,52000,52000,52100,54200,54200,54300,56800,56800,56900,57400,57600,57600,58000,59400,59400,59400,61400,61400,61400,61400,61400,61500,61500,61500,61500,61500,61500,62900,62900,62900,64700,64700,64700,65800,65800,65900,65900,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66900,68900,68900,68900,68900,70600,70600
21600,21600,24000,24000,27200,27200,31100,31100,32600,33600,33900,36000,36100,36100,37700,38900,39800,39800,40800,40800,41300,41300,41300,44600,44600,45600,45700,45700,45700,46900,46900,47000,47000,47500,52400,53000,53000,53100,53200,54100,54500,55700,55700,56400,57600,59100,59100,60200,62200,62800,62800,63200,63300,63300,63300,63300,63300,63400,63400,67400,67400,67400,69600,69600,69600,70500,70500,70500,70500,70500,71000,71000,71000,71000,74800,74800,74800,76400,76400,76400,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76600,76700,76700,76700
20400,23700,27500,27500,27600,27600,29000,29000,29800,29900,32000,33200,38900,38900,38900,40800,42900,44300,44300,45100,47200,47800,49300,50000,50500,53100,53100,55600,57500,58600,60200,61000,61000,61300,61300,61300,61500,61600,62600,62600,63600,63600,63900,64100,64300,64300,64700,64700,66800,66800,66800,66800,66800,66800,67700,67700,67700,67700,67700,67700,67700,67700,67700,67700,67700,67800,67800,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68000,68200,68300,68300,68300,68300,68300,68300,68300,68300,68400,68400,68400,68400,68400,68400,69400,69400,69400,69400,69400,69400,69400
21300,27500,27500,28500,30100,38300,38300,38300,40500,41800,42700,43200,43200,43600,45100,46600,46600,48300,48500,49400,50500,51300,55600,55600,55700,55700,55700,56800,56800,56800,56800,57100,57700,57700,57700,57700,58100,58100,59700,59700,59700,60300,61100,61100,61100,63200,63300,63300,63300,63300,63300,65200,65200,65200,65700,66400,66400,66400,66400,66400,66400,67000,67000,67000,67000,68400,68400,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,70100,70100,70100,70100,70100,70100,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400
21400,23200,24300,25300,26400,29300,32300,32300,34100,41300,41300,41300,42400,46000,46000,46000,46000,47100,49600,49600,54000,54000,54000,54600,54600,54600,56200,56200,56800,56800,57100,58200,58200,58500,59200,59600,59600,60200,60200,60200,60200,60200,60500,60500,61100,61100,62500,62500,62700,62700,63000,63000,63200,65400,65400,65400,65400,65500,65500,65500,66100,66100,66100,66200,66200,66200,66200,66200,66400,68300,68300,68400,68400,68400,70400,70400,70400,70400,70400,70400,70400,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,70500,71100,71100,71100,71100,71100
26300,29300,29500,30300,30800,31800,33700,35800,35800,38400,38700,40300,40500,41100,43600,43600,44200,44900,46400,48400,48400,51400,51400,51400,51600,53200,53300,54100,54200,55100,55100,55100,55600,55800,55800,56300,56400,56800,58600,58600,59600,59600,59600,59600,60100,60500,61000,61000,61600,61600,61600,61900,62400,64100,64100,64100,64900,64900,64900,65400,65400,65800,65800,65800,65900,67900,67900,68800,68800,69000,69000,69000,69000,69000,69000,69000,69200,69200,69200,69200,69200,69200,69200,69200,69200,69200,69200,69200,69200,69300,69300,69300,69300,69600,69600,69600,69600,69600,69600,69600,69600
19400,19400,21600,24800,25100,31600,32300,32300,33700,34100,34100,35100,36600,36900,37000,37400,39700,39700,42400,42800,42800,43500,45500,45500,46900,47900,47900,49300,49300,53600,54300,54300,54300,56300,56300,58000,58400,59600,59800,60200,60200,60300,60300,61600,61600,61600,61600,62300,62300,62300,62900,62900,62900,62900,63600,63600,63600,63600,63700,63700,63700,63700,63700,63700,63700,63700,63700,63800,63800,63800,63900,64600,64600,64700,64800,64800,64800,64800,64800,64800,64800,64800,64800,64800,64900,64900,64900,64900,64900,64900,64900,65800,65800,65800,65800,65800,65800,65800,65800,65800,65800
23300,26000,28000,28000,28000,28400,30100,33400,33400,35200,35400,35400,35900,36900,37700,37800,41900,43500,43500,43700,44900,45900,45900,45900,45900,46500,48200,48200,48800,48800,50400,51800,51800,53100,53100,53100,53900,55000,55000,55700,55700,55900,55900,57900,57900,57900,59500,60000,60700,60700,61500,61500,61500,61600,61700,61700,62900,63000,63000,64700,64700,64700,66100,66100,66100,66100,66100,66100,66100,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66700,66800,67300,67400,67400,67400,67400,67400,68800,68800,68800,68800,68800,68900,68900,68900,68900,68900,68900,68900,68900
17900,22700,24100,24100,27900,28200,28200,29300,32700,33500,33500,37000,37000,37000,37300,37300,40300,40600,42200,44400,46200,46200,46700,49800,49900,52400,52700,52700,56400,56400,56400,56400,57200,57500,59500,59800,60100,60100,60100,60400,60400,60900,60900,60900,61900,61900,62400,62400,62700,63000,63000,63000,64800,64800,65100,65100,65300,67700,67700,67700,67700,68000,68300,68300,68300,68300,68300,68300,68300,70600,70600,70600,70600,70600,70600,70600,70800,70800,70800,73300,73300,73300,73300,73300,73300,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700,73700
