MedianFitness
21350.0
23600.0
24400.0
26000.0
28100.0
29850.0
31000.0
32300.0
33700.0
36200.0
37000.0
38600.0
39900.0
40750.0
41900.0
42150.0
43800.0
44950.0
45850.0
47050.0
48200.0
48950.0
49600.0
50150.0
51200.0
52750.0
52900.0
53700.0
54200.0
55100.0
55600.0
55750.0
56400.0
56900.0
57600.0
57850.0
59000.0
59850.0
59950.0
60200.0
60200.0
60400.0
60700.0
61250.0
61750.0
62100.0
62900.0
63150.0
63150.0
63150.0
63150.0
63900.0
64700.0
65100.0
65250.0
65300.0
65350.0
65700.0
66050.0
66800.0
66800.0
67300.0
67350.0
67750.0
67750.0
68100.0
68350.0
68700.0
68700.0
69250.0
69250.0
69250.0
69250.0
69250.0
69500.0
69500.0
69550.0
69550.0
69550.0
69550.0
69700.0
69700.0
69900.0
70250.0
70450.0
70700.0
70700.0
70700.0
70750.0
70750.0
70750.0
70750.0
70800.0
71000.0
71000.0
71000.0
71050.0
71050.0
71050.0
71050.0
71050.0
