0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
24900,26000,26000,26000,34100,36800,36800,36800,37200,37200,40500,40500,40500,41000,41200,41200,45100,45100,45100,45100,46600,48000,49100,49100,51600,53000,53000,55500,55800,55800,55800,56900,56900,59300,59300,59300,59800,61400,61400,63400,63700,63700,63700,64600,64900,64900,66000,66000,67200,67200,67200,67200,67200,67200,67200,67200,67200,67200,69100,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,69700,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70900,70900,70900,71000,71000,71000,71000,71100,71100,71400,71400,71400,71400,71400,71500,71500,71500,71500,71500
18500,20800,20800,23400,23600,30100,30100,30100,34100,37200,37200,37200,39900,40700,41800,41800,42600,43000,44800,44800,44800,45200,45700,46000,46000,47600,48000,48800,48800,49200,51000,51000,51100,52200,52200,52200,52300,52300,52400,55600,56000,58000,58000,58000,58000,59300,59300,59500,59500,59700,59700,59700,61100,61100,61100,61100,61100,61100,61100,61100,61100,61500,61500,61600,61600,62800,62800,63200,63200,65400,65400,65400,65500,66500,66500,66500,66500,66500,66500,66500,67100,67100,67100,67100,68400,68400,68400,68400,68600,69000,69600,69600,70200,70200,70200,70200,71100,71100,71100,71100,71200
24000,24000,25500,26100,29900,29900,29900,32100,32600,34200,36500,36500,36500,37100,38100,38600,39200,39500,42500,42500,42800,43500,43700,45500,46700,49300,50200,50200,50200,52500,52600,52600,54100,54300,55000,55000,57100,57100,57100,59400,59400,59400,59800,59800,61400,61400,61400,61400,61500,61500,61500,61500,62700,62700,62700,62800,62800,63300,63300,63300,63300,63300,64900,64900,65100,67800,67800,67800,67800,67800,67800,68000,68000,68000,69300,69300,69300,69300,69300,69300,69300,69300,71300,71300,71300,71300,71300,71300,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400,71400
21100,25600,30500,32200,32200,32200,32200,33800,35900,37000,38300,41000,43600,43600,44300,44400,47700,47700,47900,51000,51000,51100,52300,52300,54500,54500,54500,54700,55900,56300,57000,58300,58300,58900,58900,58900,59700,59700,59700,59700,60000,60000,60000,63300,63300,63300,63600,65000,65000,66500,66500,66500,66500,66500,66500,68800,68800,68800,69100,69100,69100,69400,70600,70600,70600,70600,71000,72800,72800,72800,73200,73200,73200,73200,74700,74700,74700,74700,74700,74700,74700,74700,74700,74800,74800,74800,74800,74800,74800,74800,74800,74800,74800,74800,74800,74800,74800,74800,76000,76100,76100
21700,24800,24800,24800,25600,26600,28600,30600,31700,31700,31700,32800,36200,36200,38300,38500,39500,41900,41900,41900,43100,44100,45000,46000,46000,46700,47100,47500,47500,47500,48400,48400,48600,50000,52500,52600,53900,56900,56900,57700,58800,58800,60400,61300,61300,62300,62400,63900,64300,65800,65800,66600,66600,66600,66800,66800,66800,66800,66900,66900,66900,67200,67200,67400,67600,67600,67600,67600,68300,68300,68300,68400,68400,71000,71000,71000,71000,71100,71100,71100,72500,72500,72600,72600,74200,74200,74400,75600,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800,75800
21100,24100,26300,26300,27600,29200,31500,32900,33500,33600,35700,35700,35800,38700,39600,39600,40700,41100,42900,43400,44400,45500,45700,46500,47000,47400,48800,49000,49800,52100,52100,52100,53300,55100,57300,59300,59300,59400,60300,61200,61700,61700,63600,64000,64400,65500,66300,66700,68500,68500,68500,68500,68500,68500,69900,69900,69900,69900,69900,69900,69900,69900,70200,70600,70600,70600,70900,70900,70900,70900,71000,71000,71000,73200,73200,73200,73200,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,73400,74100,74100,74100,74100
19800,26000,26700,26700,26700,26700,27400,27400,30300,30300,32200,32200,33800,37400,39600,39600,40200,41800,41800,41800,42800,42800,43100,47600,47600,47600,47600,49000,49000,49600,49700,49700,51000,51600,53200,53200,53200,53200,53800,55100,55100,56500,56500,56500,56800,56900,57000,57000,57500,57500,57900,57900,59500,59600,59600,60200,61800,61800,61800,64700,64700,64700,66700,66700,66700,66700,67800,67800,67800,69200,69200,69200,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600,69600
22600,24300,26500,26500,26500,27700,27700,28600,29200,30200,31700,33400,36400,36400,39300,39400,40400,40400,42000,44800,45300,46300,49300,49300,49300,50500,51000,51000,53000,53000,53200,53400,56800,57600,60800,60800,60800,60800,61200,62500,63100,63900,64000,64300,65400,65400,65400,65400,65400,65400,65400,65500,66400,66400,66400,68800,68800,69500,69500,69500,69500,69500,69500,69500,69500,69500,69500,69500,69500,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800,70800
23600,26000,27900,27900,28900,33600,33600,36600,37500,37500,37500,40000,40200,41900,41900,43700,43700,45600,47300,47300,47300,47300,48900,50300,51200,51200,52800,55500,55500,55600,58100,58100,58100,58800,58800,58800,60500,61200,61200,61500,61500,61500,61500,63500,63500,63500,63500,63500,63500,63500,63500,63500,64100,64100,64100,64100,64100,64100,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64400,64500,64700,64700,64700,64900,66600,66600,66600,66800,66800,66800,67000,67000,67000,67000,68900,68900,68900,68900,69000,69000,69000,69000,69000,70400,70400,70500,70500,70500,70500,70500,70500
18900,20900,22900,23600,25700,27200,29300,30100,31900,34800,35600,37200,37500,40000,42100,42100,42300,42400,43800,43800,43800,43800,45700,45700,48500,48500,48500,49800,51300,51300,53800,53800,53800,55000,55000,55000,55000,55000,57900,57900,57900,58200,58200,58200,58200,61400,61400,61400,61400,62800,62800,62800,62800,62800,64200,64200,64200,64200,64200,64200,64200,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65400,65400,65400,65400,65400,66300,66300,66300,66300,67800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800,68800
