0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
20300,24200,24200,30500,30500,30500,30800,33200,34100,34100,34100,35100,35600,35600,36400,38100,39500,42000,42000,43900,45500,45500,45500,46600,46600,46700,48800,48800,50000,50300,50300,50300,50500,51700,51700,52400,52400,52400,52900,53800,53800,54200,55200,55200,55200,55200,55200,56300,56300,56300,56300,56300,56300,56600,56600,56800,56800,57000,57000,57200,57900,57900,58100,58100,58100,58100,58100,58100,58100,58100,58300,58500,58500,58500,58700,58700,60100,60100,60100,60100,60100,60600,60600,60600,60600,60600,60600,60600,60800,60800,60800,60800,61000,61000,61000,61000,61000,61600,61600,61600,62000
19700,20900,23800,24500,24500,27300,27300,27800,30100,30100,32200,32200,32200,33500,34400,36200,37300,37900,38600,39600,41200,42100,44100,44100,46100,47600,50600,50600,52500,52500,52500,52600,52600,52600,52600,53700,53700,53800,53800,53800,54600,54700,54700,55000,56600,56600,56600,57200,58600,58700,59800,60400,60400,62500,62500,62500,62500,62500,62600,67900,67900,67900,67900,67900,67900,68000,68000,68000,68000,68000,68000,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68300,68400,68400,68400,68400,69300,69300,69300,69300,69300,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800
20700,20700,23000,23000,23000,29100,29100,31200,31200,34200,34400,35700,35700,36300,36300,36500,37100,39200,39900,39900,41000,41000,43600,43800,45100,45100,45100,46700,47400,47400,50300,50300,50300,50500,51300,53200,53200,54200,54200,54200,56000,56100,58900,59400,59400,59400,59400,59400,59400,59400,59500,60600,60900,60900,60900,62300,62300,62300,62300,63100,63600,63800,63800,63800,63800,66000,66000,66200,66200,66400,66400,66400,66600,66600,66600,66600,66600,66600,66600,66600,66600,66600,66600,66600,66600,66800,66900,66900,67100,67100,67100,67100,67100,67100,67100,67100,67600,67600,67600,67700,67700
23600,23600,26500,26500,26500,28600,28600,28600,28900,29600,29600,32100,33500,34400,34900,36900,36900,37400,38100,38600,38600,39500,41800,41800,42500,42600,43800,44000,44000,44000,45300,46600,46600,46600,46600,48000,48900,50800,50800,50800,51300,51300,53600,53600,53600,53700,53700,53700,53700,53700,55600,55600,56900,56900,56900,56900,56900,58100,58100,58100,59400,59400,59900,59900,59900,60200,60200,61300,63300,63300,63300,63300,67100,67100,67100,67100,67100,67100,68300,68300,68300,68300,68300,70200,70200,70200,70200,70200,70200,70200,70200,70200,70200,70400,70800,70800,70800,73200,73200,73200,73200
21700,22600,25300,25300,25300,25300,26100,27400,28100,30000,30000,31900,31900,31900,34000,34500,34900,36600,38100,38100,40100,40400,42600,43600,44100,44100,44100,46400,46400,46400,46400,46400,46400,46400,46500,46500,48500,48500,48500,49200,49200,52300,52400,52400,52400,52800,52800,55300,55500,55500,55600,55600,55600,55600,55700,56700,56700,56700,56700,56700,56700,56700,56700,56800,56800,56800,56800,58700,58700,58700,58700,58700,58800,58800,58800,58800,58800,58800,60200,60200,60200,60200,60200,60200,60200,60200,60200,61400,61400,61400,61400,61400,61400,61400,61400,61400,61400,61400,61400,61400,61400
19900,20800,25100,25100,25200,25200,25200,26600,26600,28000,31300,32900,34600,34600,34600,36100,36100,36100,37000,37400,37700,37900,39700,39700,39800,40200,40600,40600,40600,43500,43500,43500,44100,44200,46100,46100,46100,46400,48200,49000,49900,49900,50300,52000,52000,53000,53200,53200,55300,55300,57400,57400,57500,58100,58100,58100,58100,58400,58400,58400,58400,59000,59000,59100,59100,59600,59900,59900,60100,60300,60300,60800,63000,63000,63200,63200,63200,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64100,64200,64800,64800,64800,64800,64800,64800,64800,64800,64900,64900,65400
20900,23100,23100,24800,26300,26300,26600,28400,28600,28600,31500,31500,31500,31900,34400,34400,34400,36000,36000,36000,38200,38200,40300,41000,42500,42500,47700,47700,47700,48000,48000,48900,48900,49500,49500,49600,49600,51400,53500,53500,54600,55500,57300,57300,57300,57300,59000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61300,61300,61600,61600,61700,62700,62700,63100,63100,63100,63100,64200,64200,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64800,64800,64800,64800,64800,65300,65300,65300,65300,65500,65500,65500,67100,67100,67100,67300,67300,67400,67900,67900,67900,67900
21100,21100,23200,25500,25700,27600,31500,31500,33200,37400,37400,37400,37400,39000,39900,39900,41200,41500,43200,43200,43700,43700,45200,45200,45200,45200,46400,46800,47000,47000,48800,51000,51000,51000,51000,51300,51800,52500,52500,52500,52500,53100,54000,54600,54600,54600,55000,55000,55100,56200,57500,57500,57500,57900,57900,58100,58100,60400,60400,60400,61000,62000,62200,62200,63300,63300,63300,64100,64600,64600,64600,64600,69100,69100,69100,69100,69100,71300,71300,71300,71900,71900,71900,71900,71900,71900,71900,71900,71900,71900,71900,71900,71900,71900,71900,71900,72100,72100,72100,72100,72100
21500,21500,21500,22100,23400,28100,28100,29500,29500,29600,31400,31400,32300,32300,32300,32600,32600,32600,33000,34400,35400,35400,36100,38000,38300,42600,42600,42600,44600,44600,45200,46100,47800,48800,48800,50000,50000,50000,51200,51200,51200,52700,52700,54900,55500,55500,55600,55600,55600,55600,56800,56800,56800,56800,58000,58000,58000,58000,58000,58200,58200,58200,58200,58200,58300,58300,58300,58300,58400,58400,58500,59000,59000,59900,59900,59900,59900,59900,59900,60400,60400,60400,62000,62000,62000,62000,62200,62400,62400,62400,62400,62400,62400,62400,62800,62800,63800,63800,63800,63800,63900
20100,27300,27300,27300,27300,28200,30600,35000,35000,35000,39500,41600,44500,44500,44500,44500,46900,47700,47800,47800,49700,50500,50500,52300,52400,52400,52400,54400,55700,57800,57800,58300,58300,60400,60400,60400,60500,60500,61800,61800,61800,61800,61900,62100,62100,64100,64100,64100,64100,64100,64200,64200,64200,64200,64200,64200,64200,66500,66500,66500,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66800,66900,66900,67000,67000,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67100,67200,67200,67200,67200,67200,67200,67200
23700,23700,23700,23700,26500,27900,29000,29400,32000,33500,33700,33700,33900,34300,35500,36500,36500,37100,37900,38200,38400,39100,39700,41500,46000,46000,46000,46200,47800,47800,47800,48300,48300,48900,48900,49300,49300,49500,49500,49700,50000,50000,50300,52000,52300,52300,52300,52500,54500,54500,58100,58100,58100,58100,58100,58100,58300,58300,58500,58500,58500,59000,59000,59000,59000,59000,60500,61300,61300,63100,63100,63100,63100,63100,65600,66500,66500,67100,67100,67100,67100,67100,69100,69100,69100,69100,69100,69100,69100,69100,69100,69100,70500,70500,70500,70600,70600,72300,72300,72300,72300
18200,20600,20600,20600,26700,26800,26800,26800,27600,30000,30000,31700,33100,33100,33100,33100,33800,36900,36900,36900,38100,38100,41500,42400,42400,42400,42400,44800,46700,46700,46700,46700,47900,50500,50500,50600,50600,55500,55500,55500,56400,56400,59100,59100,59100,60400,60400,61700,61700,61700,63000,63000,63000,63200,63400,63400,64800,64800,64800,65700,65700,65700,65700,65700,65700,66400,66400,66400,66800,66800,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,68500,68500,68500,68500,69400,69400,69400,69400,69400,69700,71400,71400,71400,71400,71400,71400,71400
21900,25700,27800,27800,27800,31000,31000,31000,31000,31100,34300,34300,35700,38700,38700,38700,39400,40500,40600,40600,43200,44100,44100,44100,45300,45700,45700,48400,48800,50400,50900,50900,51400,53500,53500,53500,53700,53700,56600,56600,56600,56800,57300,57400,57900,58800,58800,59400,59400,59400,59700,60100,60100,60100,61300,61300,61300,61600,61600,62800,62800,62800,62800,62800,62800,62800,62800,62800,62800,63600,63600,63600,63600,63600,63600,63900,63900,63900,63900,63900,63900,64000,64000,64000,64000,66000,66100,66100,66300,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400,66400
