MedianFitness
20900.0
22350.0
23850.0
24750.0
25900.0
27050.0
28150.0
28500.0
29650.0
30250.0
31450.0
32400.0
33700.0
35050.0
35900.0
36700.0
38000.0
38350.0
39600.0
39850.0
42050.0
42850.0
44050.0
44200.0
45300.0
46200.0
47400.0
48450.0
48750.0
50300.0
50400.0
50850.0
51450.0
52400.0
52550.0
53300.0
53500.0
53950.0
54350.0
55650.0
56400.0
56400.0
57300.0
57650.0
58150.0
58600.0
58900.0
59400.0
59400.0
59450.0
60000.0
60450.0
60550.0
60800.0
60950.0
61600.0
61600.0
61950.0
61950.0
62800.0
62850.0
63100.0
63150.0
63200.0
63350.0
63650.0
64750.0
64750.0
65100.0
65100.0
65100.0
65100.0
66500.0
66600.0
66750.0
66950.0
66950.0
67100.0
67200.0
67200.0
67200.0
67200.0
67400.0
67450.0
67700.0
67700.0
67750.0
67750.0
68550.0
68600.0
68600.0
68600.0
68650.0
68800.0
68800.0
68850.0
68900.0
68900.0
68900.0
68900.0
68900.0
